conversation_001.png	等 咨 询 结 束 后 ， 再 去 吧 。
conversation_002.png	等 咨 询 结 束 后 ， 一 起 去 吧 。
conversation_003.png	这 让 人 有 点 压 力 耶 。
conversation_004.png	我 不 想 妨 碍 你 们 两 个 。
conversation_005.png	辣 可 乐 饼 。
conversation_006.png	淡 味 可 乐 饼 。
conversation_007.png	我 摸 摸 你 的 头 吧 。
conversation_008.png	我 们 一 起 去 医 院 吧 。
conversation_009.png	下 次 遇 见 了 ， 就 跟 人 家 道 歉 吧 。
conversation_010.png	… … 不 是 ， 是 那 个 人 认 错 了 。
conversation_011.png	没 吃 过 ， 这 是 今 天 才 出 的 新 品 呢 。
conversation_012.png	几 天 前 我 们 一 起 吃 过 。
conversation_013.png	昨 天 已 经 去 过 了 。
conversation_014.png	好 ， 过 一 阵 子 我 们 就 去 。
conversation_015.png	这 样 会 感 冒 的 。
conversation_016.png	身 上 湿 漉 漉 ， 会 很 不 舒 服 的 。
conversation_017.png	好 像 是 有 个 明 星 和 你 长 得 很 像 … …
conversation_018.png	是 不 是 因 为 你 像 明 星 一 样 漂 亮 呢 ？
conversation_019.png	… … 不 ， 不 可 怜 。
conversation_020.png	是 一 个 悲 伤 的 故 事 啊 。
conversation_021.png	那 就 是 我 们 经 常 去 的 可 乐 饼 店 。
conversation_022.png	要 一 起 去 吗 ？
conversation_023.png	安 妮 和 我 已 经 是 同 一 部 队 的 了 。
conversation_024.png	总 有 一 天 会 有 的 。
conversation_025.png	说 出 歌 名 。
conversation_026.png	亲 自 演 唱 。
conversation_027.png	有 什 么 烦 恼 可 以 说 出 来 。
conversation_028.png	说 安 妮 想 说 的 话 吧 。
conversation_029.png	等 咨 询 结 束 后 ， 再 去 吧 。
conversation_030.png	等 咨 询 结 束 后 ， 一 起 去 吧 。
conversation_031.png	是 有 人 和 安 妮 同 名 呢 。
conversation_032.png	安 妮 之 前 借 过 书 。
conversation_033.png	我 也 想 一 起 去 。
conversation_034.png	你 们 约 好 在 哪 家 店 见 面 ？
conversation_035.png	不 是 。
conversation_036.png	非 常 有 名 ， 上 过 电 视 。
conversation_037.png	真 的 很 神 奇 。
conversation_038.png	上 次 你 不 是 跟 我 一 起 去 过 公 园 吗 ？
conversation_039.png	… … 这 个 嘛 。
conversation_040.png	现 在 的 这 一 刻 ， 也 是 在 累 积 回 忆 啊 。
conversation_041.png	其 实 我 不 吃 辣 可 乐 饼 ， 因 为 太 辣 了 。
conversation_042.png	其 实 ， 安 妮 每 天 都 会 失 去 记 忆 。
conversation_043.png	这 不 是 我 昨 天 给 你 的 吗 ？
conversation_044.png	是 不 是 穿 着 别 人 的 衣 服 睡 着 了 ？
conversation_045.png	给 愚 蠢 的 人 类 一 点 教 训 吧 。
conversation_046.png	德 雷 克 先 低 头 的 话 ， 他 们 就 会 低 头 了 。
conversation_047.png	哈 哈 哈 哈 哈 ！
conversation_048.png	吼 吼 … …
conversation_049.png	太 厉 害 了 ！
conversation_050.png	… … 要 我 帮 你 打 电 话 过 去 吗 ？
conversation_051.png	你 真 棒 。
conversation_052.png	你 应 该 袖 手 旁 观 ， 让 他 自 己 爬 起 来 就 好 了 。
conversation_053.png	是 的 ， 愚 蠢 的 人 类 就 是 没 有 未 来 的 。
conversation_054.png	德 雷 克 ， 你 来 拯 救 他 们 吧 。
conversation_055.png	麦 斯 威 尔 制 造 的 装 备 ， 性 能 难 道 不 好 吗 ？
conversation_056.png	装 备 这 种 东 西 ， 只 是 摆 设 而 已 。
conversation_057.png	吵 死 了 ， 对 吧 ？
conversation_058.png	签 了 几 张 给 他 们 ？
conversation_059.png	把 蔬 菜 吃 完 就 给 你 。
conversation_060.png	我 没 钱 。
conversation_061.png	担 心 自 己 会 因 此 而 失 去 生 命 。
conversation_062.png	恐 惧 你 过 于 强 悍 的 力 量 。
conversation_063.png	与 夏 天 相 比 ， 很 德 雷 克 更 适 合 冬 天 。
conversation_064.png	说 到 夏 天 ， 就 离 不 开 德 雷 克 了 ！
conversation_065.png	至 少 应 该 有 被 拘 留 的 经 历 吧 。
conversation_066.png	可 以 把 被 关 押 的 犯 人 都 放 出 去 。
conversation_067.png	「 我 可 是 最 强 反 派 德 雷 克 ！ 」 这 样 回 复 他 好 了 。
conversation_068.png	封 锁 他 的 账 号 ！
conversation_069.png	绝 对 不 闭 眼 ！
conversation_070.png	不 系 安 全 带 !
conversation_071.png	不 过 ， 其 他 份 炸 鸡 都 是 正 确 的 。
conversation_072.png	我 们 去 投 诉 这 个 店 员 ， 让 他 被 炒 鱿 鱼 ！
conversation_073.png	种 植 一 些 疗 愈 的 植 物 ！
conversation_074.png	积 极 健 康 的 运 动 ！
conversation_075.png	最 强 反 派 ， 安 息 于 此 。
conversation_076.png	德 雷 克 绝 对 不 会 死 !
conversation_077.png	炸 鸡 当 然 是 原 味 的 最 好 吃 ！
conversation_078.png	炸 鸡 当 然 是 辣 味 的 最 好 吃 ！
conversation_079.png	尼 恩 更 美 。
conversation_080.png	因 为 它 就 是 为 此 而 生 的 。
conversation_081.png	你 好 好 考 虑 一 下 ， 这 是 不 是 冲 动 消 费 。
conversation_082.png	不 行 。
conversation_083.png	一 发 小 口 径 子 弹 。
conversation_084.png	好 几 发 大 口 径 子 弹 。
conversation_085.png	火 力 ！
conversation_086.png	… … 你 清 醒 一 点 。
conversation_087.png	… … 至 少 要 有 一 个 严 肃 的 人 ， 不 是 吗 ？
conversation_088.png	… … 一 整 天 活 蹦 乱 跳 的 ， 那 么 活 泼 难 道 就 不 累 吗 ？
conversation_089.png	我 们 去 找 阿 妮 斯 算 帐 !
conversation_090.png	出 去 练 射 击 吧 !
conversation_091.png	… … 不 管 是 谁 , 都 不 应 该 把 宿 舍 弄 得 一 团 乱 啊 。
conversation_092.png	好 ， 尼 恩 ， 那 你 以 后 也 把 宿 舍 弄 乱 吧 。
conversation_093.png	向 它 撇 撒 娇 吧 。
conversation_094.png	拿 枪 指 着 它 吧 。
conversation_095.png	我 们 两 个 把 它 吃 掉 ， 然 后 假 装 没 这 回 事 吧 。
conversation_096.png	但 是 ， 还 是 得 分 给 她 比 较 好 ， 对 不 对 ？
conversation_097.png	将 速 度 提 升 3 倍 。
conversation_098.png	将 火 力 增 强 3 倍 。
conversation_099.png	你 吃 过 吗 ？
conversation_100.png	不 就 是 失 败 的 料 理 吗 ？
conversation_101.png	切 断 电 梯 绳 索 就 可 以 了 。
conversation_102.png	跟 喜 欢 的 人 一 起 等 ， 就 不 烦 躁 了 。
conversation_103.png	你 们 两 个 把 别 人 的 房 间 当 自 己 家 了 吗 ？
conversation_104.png	好 像 是 的 。
conversation_105.png	尼 恩 心 中 的 火 力 ， 就 是 传 说 中 的 铁 匠 。
conversation_106.png	在 尼 恩 的 心 中 。
conversation_107.png	子 弹 。
conversation_108.png	粮 食 。
conversation_109.png	这 种 东 西 根 本 不 存 在 。
conversation_110.png	就 是 劈 开 混 沌 的 力 量 。
conversation_111.png	… … 先 跟 艾 玛 说 我 会 吃 的 ， 然 后 想 办 法 把 她 骗 到 外 面 去 。
conversation_112.png	… … 接 受 现 实 吧 ！
conversation_113.png	… … 英 格 丽 ？
conversation_114.png	… … 马 士 丁 ？
conversation_115.png	因 为 煎 蛋 卷 太 美 味 了 ， 大 家 舍 不 得 吃 。
conversation_116.png	这 种 时 候 ， 你 需 要 自 己 试 吃 看 看 。
conversation_117.png	有 点 忙 。
conversation_118.png	当 然 了 。
conversation_119.png	我 喜 欢 黄 色 。
conversation_120.png	我 喜 欢 黑 色 。
conversation_121.png	不 如 ， 你 做 点 好 吃 的 给 她 们 吃 吧 。
conversation_123.png	就 算 是 大 姐 姐 ， 也 不 必 时 刻 保 持 完 美 。
conversation_124.png	但 这 也 是 艾 玛 有 魅 力 的 地 方 。
conversation_125.png	好 像 有 点 疲 劳 过 度 。
conversation_126.png	我 没 事 。
conversation_127.png	把 脸 别 过 去 。
conversation_128.png	张 嘴 - -
conversation_129.png	送 给 银 华 或 者 贝 斯 蒂 怎 么 样 ？
conversation_130.png	我 帮 你 跑 一 走 趟 吧 。
conversation_131.png	因 为 艾 玛 太 美 了 。
conversation_132.png	因 为 【 特 种 部 队 】 给 人 的 印 象 。
conversation_133.png	大 胆 中 带 着 保 守 。
conversation_134.png	保 守 中 带 着 大 胆 。
conversation_135.png	… … 看 来 大 家 都 有 一 点 换 季 反 应 呢 。
conversation_136.png	… …
conversation_137.png	… … 也 许 是 身 体 上 的 原 因 ？
conversation_138.png	有 时 候 ， 你 身 上 的 压 力 ， 连 你 自 己 都 没 有 察 觉 到 喔 。
conversation_139.png	最 近 好 像 太 累 了 。
conversation_140.png	因 为 整 夜 想 着 艾 玛 ， 晚 上 失 眠 了 。
conversation_141.png	这 要 取 决 于 艾 玛 是 什 么 类 型 的 人 。
conversation_142.png	我 没 谈 过 恋 爱 ， 所 以 不 知 道 。
conversation_143.png	可 以 偶 尔 闭 上 眼 睛 ， 选 择 无 视 喔 。
conversation_144.png	这 种 能 力 很 适 合 和 蔼 的 艾 玛 。
conversation_145.png	… … 咖 啡 。
conversation_146.png	… … 蛋 糕 。
conversation_147.png	踹 投 诉 的 人 屁 股 。
conversation_148.png	尽 力 道 歉 。
conversation_149.png	队 友 之 间 要 友 好 相 处 。
conversation_150.png	给 她 一 杯 洗 涤 剂 。
conversation_151.png	换 便 宜 的 油 吧 。
conversation_152.png	你 是 觉 得 给 黑 色 台 风 的 油 很 可 惜 吗 ？
conversation_153.png	1 1 匙 。
conversation_154.png	1 0 匙 。
conversation_155.png	踹 她 们 屁 股 。
conversation_156.png	如 果 舒 格 也 不 做 的 话 ， 她 俩 自 然 有 人 去 做 。
conversation_157.png	优 雅 的 古 典 音 乐 。
conversation_158.png	强 烈 的 重 金 属 音 乐 。
conversation_159.png	也 学 着 做 一 个 无 赖 。
conversation_160.png	面 子 很 重 要 ， 学 会 忍 耐 吧 。
conversation_161.png	嘟 嘟 ！
conversation_162.png	轰 隆 隆 隆 隆 ～ ！ ！
conversation_163.png	有 我 和 其 他 伙 伴 们 在 ， 尽 情 杀 敌 吧 。
conversation_164.png	我 会 及 时 帮 你 治 疗 ， 尽 情 杀 敌 吧 。
conversation_165.png	夺 回 地 面 后 ， 一 定 要 试 试 看 。
conversation_166.png	那 就 试 试 看 吧 。
conversation_167.png	说 不 定 很 好 喝 呢 ？
conversation_168.png	真 是 个 可 怕 的 梦 。
conversation_169.png	她 好 像 特 别 懒 … … 不 太 适 合 当 队 长 吧 。
conversation_170.png	我 认 为 她 是 咖 啡 厅 甜 心 部 队 唯 一 的 队 长 。
conversation_171.png	加 糖 咖 啡 V S 我
conversation_172.png	加 糖 咖 啡 V S 黑 色 台 风
conversation_173.png	哪 一 杯 是 加 糖 咖 啡 ？
conversation_174.png	两 杯 都 是 加 糖 咖 啡 ， 所 以 … … 随 便 哪 杯 都 可 以 。
conversation_175.png	舒 格 不 是 不 戴 头 盔 吗 ？
conversation_176.png	当 然 了 。
conversation_177.png	可 能 这 种 项 目 还 是 太 冷 门 了 。
conversation_178.png	舒 格 可 以 自 己 举 办 这 种 活 动 呀 。
conversation_179.png	因 为 加 糖 咖 啡 越 来 越 好 喝 了
conversation_180.png	因 为 前 哨 基 地 的 人 数 增 加 了 很 多 。
conversation_181.png	好 吧 ， 该 聊 些 什 么 呢 ？
conversation_182.png	我 们 现 在 不 就 在 聊 天 了 吗 ？
conversation_183.png	因 为 我 也 有 相 同 的 喜 好 。
conversation_184.png	因 为 米 哈 拉 一 点 一 滴 地 教 我 了 啊 。
conversation_185.png	那 倒 不 是 … …
conversation_186.png	不 ， 我 对 她 没 有 任 何 想 法 。
conversation_187.png	很 适 合 你 现 在 穿 的 衣 服 。
conversation_188.png	绑 在 手 腕 上 一 定 刚 刚 好 。
conversation_189.png	说 谢 谢 应 该 也 没 错 吧 。
conversation_190.png	应 该 要 道 歉 才 对 。
conversation_191.png	是 因 为 我 其 实 是 个 会 让 人 感 到 刺 激 的 人 吧 。
conversation_192.png	那 是 因 为 米 哈 拉 的 喜 好 变 得 温 和 了 。
conversation_193.png	来 点 刺 激 的 如 何 ？
conversation_194.png	休 息 一 下 如 何 ？
conversation_195.png	能 够 平 凡 地 活 着 ， 不 是 很 好 吗 ？
conversation_196.png	那 就 不 是 米 哈 拉 了 。
conversation_197.png	这 个 嘛 … … 我 无 法 确 定 。
conversation_198.png	那 是 当 然 ， 手 我 们 会 一 直 在 一 起 的 。
conversation_199.png	送 走 珍 贵 之 人 的 痛 苦 。
conversation_200.png	穿 肠 破 肚 的 痛 苦 。
conversation_201.png	饼 干 。
conversation_202.png	尤 妮 。
conversation_203.png	… … 应 该 多 少 有 些 困 难 吧 ？
conversation_204.png	当 然 可 以 。
conversation_205.png	我 第 一 次 听 说 这 件 事 。
conversation_206.png	嗯 ， 我 也 买 了 要 给 米 哈 拉 的 礼 物 。
conversation_207.png	还 有 舒 恩 在 啊 。
conversation_208.png	还 有 我 在 啊 。
conversation_209.png	你 们 到 底 聊 得 多 开 心 啊 ？
conversation_210.png	你 到 底 是 多 拼 命 跑 来 的 啊 ？
conversation_211.png	任 何 时 候 都 让 我 感 觉 自 己 活 着 。
conversation_212.png	感 受 到 难 过 、 开 心 等 情 绪 的 时 候 。
conversation_213.png	不 会 是 预 知 梦 吧 … … ？
conversation_214.png	真 是 荒 唐 的 梦 。
name_001.png	爱 因
name_002.png	普 丽 瓦 蒂 ： 不 友 善 的 女 仆
name_003.png	N 1 0 2
name_004.png	德 雷 克
name_005.png	尼 恩
name_006.png	艾 玛
name_007.png	舒 格
name_008.png	米 哈 拉 ： 羁 绊 锁 链
name_009.png	莱 昂 纳
name_010.png	牡 丹
name_011.png	伊 莎 贝 尔
name_012.png	梅 里
name_013.png	玛 律 恰 那
name_014.png	露 姬
name_015.png	普 丽 瓦 蒂 ： 不 友 善 的 女 仆
name_016.png	阿 尔 卡 娜
name_017.png	白 雪 公 主 ： 纯 真 年 代
name_018.png	拉 普 拉 斯
name_019.png	拉 毗
name_020.png	阿 妮 斯
name_021.png	布 兰 儿
name_022.png	丽 塔
name_023.png	桑 迪
name_024.png	佩 珀
name_025.png	梅 登
name_026.png	长 发 公 主
name_027.png	饼 干
name_028.png	海 伦
name_029.png	诺 伊 斯
name_030.png	爱 因
name_031.png	娜 嘉
name_032.png	蒂 亚
name_033.png	红 莲 ： 暗 影
name_034.png	麦 斯 威 尔
name_035.png	普 丽 瓦 蒂
name_036.png	贝 斯 蒂
name_037.png	沃 纶 姆
name_038.png	樱 花 ： 夏 日 绽 放
name_039.png	D
name_040.png	豺 狼
name_041.png	毒 蛇
name_042.png	鲁 玛 妮
name_043.png	诺 亚 尔
name_044.png	普 琳 玛
name_045.png	米 兰 达
name_046.png	迪 塞 尔
name_047.png	哈 兰
name_049.png	诺 雅
name_050.png	爱 德
name_051.png	可 可
name_052.png	索 达
name_053.png	桃 乐 丝
name_054.png	安 妮 ： 奇 迹 仙 女
name_055.png	露 菲 ： 冬 日 购 物 狂
name_056.png	茨 瓦 伊
name_057.png	阿 妮 斯 ： 闪 耀 夏 日
name_058.png	海 伦 ： 海 蓝 宝 石
name_059.png	鲁 德 米 拉 ： 冬 日 之 主
name_060.png	D ： 杀 手 妻 子
name_061.png	爱 丽 丝 ： 仙 境 兔 女 郎
name_062.png	罗 珊 娜 ： 高 雅 海 洋
name_063.png	坎 西 ： 逃 生 女 王
name_064.png	长 发 公 主 ： 纯 洁 恩 典
name_065.png	灰 姑 娘
name_066.png	格 拉 维
name_067.png	梅 登 ： 冰 玫 瑰
name_068.png	拉 毗 ： 小 红 帽
name_069.png	马 斯 特 ： 浪 漫 的 女 仆
name_070.png	安 克 ： 天 真 的 女 仆
name_071.png	特 蕾 娜
name_072.png	布 蕾 德
name_073.png	小 美 人 鱼
name_074.png	明 日 香
name_075.png	爱 蜜 莉 雅
name_076.png	德 尔 塔
name_077.png	贝 洛 塔
name_078.png	鲁 德 米 拉
name_079.png	露 菲
name_080.png	富 克 旺
name_081.png	米 卡 ： 雪 地 伙 伴
name_082.png	艾 瑟 儿
name_083.png	樱 花
name_084.png	尼 夫
name_085.png	拉 姆
name_086.png	美 里
name_087.png	樱
name_088.png	艾 可 希 雅
name_089.png	尤 莉 亚
name_090.png	西 格 娜
name_091.png	布 丽 德
name_092.png	银 华
name_093.png	克 拉 乌
name_094.png	米 尔 克
name_095.png	尤 尔 夏
name_096.png	艾 德 米
name_097.png	吉 萝 婷
name_098.png	杨
name_099.png	朵 拉
name_100.png	诺 薇 儿
name_101.png	艾 菲 涅 尔
name_102.png	罗 珊 娜
name_103.png	吉 洛
name_104.png	安 克
name_105.png	尼 罗
name_106.png	莱 伊
name_107.png	马 斯 特
name_108.png	托 比
name_109.png	基 里
name_110.png	伊 莱 格
name_111.png	雷 姆
name_112.png	贝 伊
name_113.png	特 罗 尼
name_114.png	索 达 ： 闪 亮 兔 女 郎
name_115.png	克 雷 伊
name_116.png	零
name_117.png	真 理
name_118.png	潘 托 姆
name_119.png	芙 罗 拉
name_120.png	吉 萝 婷 ： 寒 冬 杀 手
name_121.png	零 （ 暂 称 ）
name_122.png	明 日 香 ： W I L L E
name_123.png	莫 莉
name_124.png	爱 丽 丝
name_125.png	神 罚
name_126.png	皇 冠
name_127.png	小 红 帽
name_128.png	波 莉
name_129.png	索 林
name_130.png	尤 妮
name_131.png	阿 莉 亚
name_132.png	米 哈 拉
name_133.png	米 卡
name_134.png	吉 尔 提
name_135.png	尼 希 利 斯 塔
name_136.png	森
name_137.png	坎 西
ui_001.png	商 店
ui_002.png	妮 姬
ui_003.png	部 队
ui_004.png	大 厅
ui_005.png	物 品 栏
ui_006.png	队 员 招 募
ui_007.png	解 放
ui_008.png	咨 询
ui_009.png	图 鉴
ui_010.png	可 查 看 同 伴 妮 姬 。
ui_011.png	妮 姬
ui_012.png	战 斗 力
ui_013.png	返 回
ui_014.png	花 絮 鉴 割 赏 会
ui_015.png	咨 询
ui_016.png	可 以 管 理 同 伴 妮 姬 的 好 感 度 。
ui_017.png	咨 询 次 数
ui_018.png	追 踪 妮 姬
ui_019.png	N 1 0 2
ui_020.png	德 雷 克
ui_021.png	尼 恩
ui_022.png	艾 玛
ui_023.png	即 时 通 讯 工 具
ui_024.png	档 案 馆
ui_025.png	活 动
ui_026.png	番 外 篇
ui_027.png	点 击 进 行 下 一 步
ui_028.png	快 速 咨 询
ui_029.png	取 消
ui_030.png	确 认
ui_031.png	是 否 要 对 德 雷 克 进 行 咨 询 ？
ui_032.png	招 募 1 名
ui_033.png	招 募 1 0 名
ui_034.png	普 通 招 募
ui_035.png	招 募 1 名
ui_036.png	招 募 1 0 名
ui_037.png	招 募 1 名
ui_038.png	社 交 点 数 招 募
ui_039.png	招 募 1 名
ui_040.png	招 募 1 0 名
ui_041.png	核 心 强 化
ui_042.png	同 步 中
ui_043.png	返 回
ui_044.png	废 铁 商 店
ui_045.png	可 以 利 用 破 碎 的 核 心 购 买 各 种 物 品 。
ui_046.png	芯 尘 盒
ui_047.png	信 用 点 盒
ui_048.png	战 斗 数 据 辑 盒
ui_049.png	信 用 点
ui_050.png	极 限 突 破
ui_051.png	竞 技 场 商 店
ui_052.png	可 使 用 竞 技 场 奖 品 兑 换 券 购 买 物 品 。
ui_053.png	简 介 个 性 化 礼 包
ui_054.png	公 司 武 器 熔 炉
ui_055.png	联 盟 商 店
ui_056.png	可 以 使 用 联 盟 晶 片 购 买 物 品 。
ui_057.png	躯 体 标 签 商 店
ui_058.png	可 使 用 躯 体 标 签 购 买 物 品 。
ui_059.png	防 御 型 通 用 主 机
ui_060.png	循 环 能 量
ui_061.png	火 力 型 通 用 主 机
ui_062.png	防 御 型 通 用 主 机
ui_063.png	辅 助 型 通 用 主 机
ui_064.png	积 分 商 店
ui_065.png	可 使 用 积 分 券 购 买 道 具 。
ui_066.png	佩 珀 备 用 躯 体
ui_067.png	兑 换 商 店
ui_068.png	可 以 用 持 有 的 多 余 多 余 道 具 兑 换 其 他 道 具 。
ui_069.png	战 斗 数 据 辑
ui_070.png	芯 尘
ui_071.png	战 斗 数 据 辑
ui_072.png	信 用 点
ui_073.png	循 环 能 量
ui_074.png	随 机 主 机 礼 包
ui_075.png	交 换
ui_076.png	废 铁 商 店
ui_077.png	可 以 利 用 破 碎 的 核 心 购 买 各 种 物 品 。
ui_078.png	米 西 利 斯 V I P 卡
ui_079.png	进 入 作 战 地 区
ui_080.png	反 常 年 券
ui_081.png	任 务
ui_082.png	商 店
ui_083.png	挑 战
ui_084.png	任 务
ui_085.png	商 店
ui_086.png	记 录 保 管 所
ui_087.png	一 举 歼 灭
ui_088.png	获 得 奖 励
ui_089.png	挑 战
ui_090.png	商 店
ui_091.png	签 到 印 章
ui_092.png	跳 过 增 益 效 果 选 择
ui_093.png	不 选 择
ui_094.png	确 认
ui_095.png	开 始 模 拟
ui_096.png	快 速 模 拟
ui_097.png	进 行 歼 灭
ui_098.png	快 速 消 灭 前 哨 基 地 周 围 的 敌 人 ，
ui_099.png	点 击 领 取 奖 励
ui_100.png	消 耗
ui_101.png	材 料
ui_102.png	装 备
ui_103.png	收 藏 品
ui_104.png	进 入 战 斗
ui_105.png	快 速 战 斗
ui_106.png	奖 励 内 容
ui_107.png	战 役
ui_108.png	我 的 战 斗 力
ui_109.png	标 准 战 斗 力
ui_110.png	歼 灭 战
ui_111.png	编 队
ui_112.png	开 始 超 频
ui_113.png	开 始 模 拟
ui_114.png	通 关 奖 励
ui_115.png	模 拟 结 束
ui_116.png	N 1 0 2
ui_117.png	全 部
ui_118.png	部 队
ui_119.png	企 业
ui_120.png	通 用
ui_121.png	自 动 选 择
ui_122.png	妮 姬 突 破 极 限 和 核 心 强 化 1 次
ui_123.png	模 拟 室 通 关 5 次
ui_124.png	向 妮 姬 送 礼 5 次
ui_125.png	直 接 前 往
ui_126.png	进 行 队 员 招 募 2 0 次
ui_127.png	通 关 5 次 拦 截 战
ui_128.png	周 任 务
ui_129.png	领 取 奖 励
ui_130.png	挑 战 1 次 模 拟 室
ui_131.png	2 O P
ui_132.png	4 O P
ui_133.png	6 0 P
ui_134.png	1 O O P
ui_135.png	领 取 奖 励
ui_136.png	挑 战 1 次 模 拟 室
ui_137.png	领 取 基 地 防 御 奖 励 1 次
ui_138.png	进 行 1 次 一 举 歼 灭
ui_139.png	尝 试 装 备 升 级 1 次
ui_140.png	通 关 1 次 拦 截 战
ui_141.png	显 示 每 日 更 新 的 任 务 列 表 。
ui_142.png	我 想 感 受 一 下 没 能 在 方 舟 里
ui_143.png	体 验 到 的 大 自 然 。
ui_144.png	我 要 种 一 棵 苹 果 树 。
ui_145.png	睡 一 下 应 该 没 关 系 吧 … …
ui_146.png	点 击 领 取 奖 励
ui_147.png	点 击 任 意 处 进 行 下 一 步
ui_148.png	招 募 1 名
ui_149.png	每 日 免 费 1 次
ui_150.png	招 募 1 名
ui_151.png	招 募 1 0 名
ui_152.png	隐 形 粉
ui_153.png	自 动 对 焦 眼 球
ui_154.png	聚 焦 瞄 准 镜
ui_155.png	R
ui_156.png	S R
ui_157.png	自 动 对 焦 眼 球
ui_158.png	S S R
ui_159.png	高 品 品 质 粉 末
ui_160.png	适 用 对 象 ：
ui_161.png	辅 助 发 电 机
ui_162.png	重 启 载 体
ui_163.png	控 制 引 导 器
ui_164.png	重 启 载 体
ui_165.png	快 速 换 弹 程 序
ui_166.png	艾 薇 拉 粒 子 干 扰 丝
ui_167.png	引 流 转 换 器
ui_168.png	冲 击 引 引 流 器
ui_169.png	小 型 离 子 束 屏 障
ui_170.png	治 愈 喷 雾 弹 头
ui_171.png	连 结 A M O